epoch,d_loss,d_acc,g_loss
53,0.49747738904423183,0.7462439903846154,1.4156990795053987
54,0.49947443241492295,0.7431223290598291,1.4144388544253814
55,0.49555455562141204,0.7454427083333334,1.418093994132474
56,0.4990365199553661,0.7441489716880342,1.4214443233278062
57,0.49642626310770327,0.7454343616452992,1.4278520434840112
58,0.49421011089769185,0.7465194310897436,1.4328003097803166
59,0.49338114866588867,0.7483390090811965,1.4403378073221598
60,0.48870267298741216,0.7503839476495726,1.4386842779369435
61,0.48894562419408405,0.7501418936965812,1.4530153475765488
62,0.48813907439127946,0.7516109107905983,1.4513224157003255
63,0.4855349086798154,0.7542985443376068,1.473040777266535
64,0.48501247447780055,0.754173344017094,1.4710613766796568
65,0.48108043438858455,0.7578208466880342,1.4834851026535034
66,0.480666630797916,0.7571364182692307,1.4863203295275695
67,0.47707069747977787,0.7601412259615384,1.501239189098024
68,0.4802733262379964,0.7584134615384616,1.492542246213326
69,0.4770897190667625,0.7605502136752137,1.5012164774358783
70,0.4742148673305145,0.7618272569444444,1.508000748916569
71,0.4766230992017648,0.7608423477564102,1.506404395796295
72,0.47334001843745893,0.7631961137820513,1.5189284346042535
73,0.47469379402633405,0.7626034989316239,1.5130465626716614
74,0.47068647944774383,0.7657418536324786,1.5219524618652132
75,0.46918720497280103,0.7660590277777778,1.537039110548476
76,0.46587461379603445,0.7679787660256411,1.542469871477184
77,0.46420693149169284,0.7697733039529915,1.552984797164925
78,0.4649056022365888,0.7695729834401709,1.5536648785201912
79,0.4627346580481937,0.7718182425213675,1.5565884660961282
80,0.45991738681864536,0.7715344551282052,1.572279455824795
81,0.4596443933426824,0.7723774706196581,1.5666751575011473
82,0.4568085272470091,0.7749399038461539,1.581863280162852
83,0.4600326048258023,0.7737630208333334,1.5767720662630522
84,0.45849459860314673,0.7733957665598291,1.5768213362520576
85,0.4546543228575307,0.7767427884615384,1.5890797855507615
86,0.4528404792022501,0.7791132478632479,1.598145033686589
87,0.44624651541821975,0.7818760016025641,1.6128789546907458
88,0.45169244133509123,0.7787793803418803,1.6127667130313368
89,0.4500486017165021,0.7792217548076923,1.614572240628748
90,0.4473770502795521,0.7846554487179487,1.6390470552902956
91,0.443287665836322,0.7845302483974359,1.6362615263360178
92,0.4433411134359164,0.7843382745726496,1.632670020063718
93,0.439413340555297,0.7879607371794872,1.6566279832369242
94,0.4398300627994741,0.7872011885683761,1.6513053301053169
95,0.43860025245409745,0.7880275106837606,1.6692486005461113
96,0.4366579740984827,0.7910657051282052,1.660314339475754
97,0.4351657476180639,0.791457999465812,1.6646028242559514
98,0.4348422016980302,0.7905315170940171,1.684426412368432
99,0.4296547250233145,0.7934194711538461,1.6937880607751699
100,0.4334885908497704,0.7917751736111112,1.6732010092490759
101,0.42849195640311283,0.7950220352564102,1.7027807275199482
102,0.4289591086980624,0.7947716346153846,1.6970155954870403
103,0.4260640981105658,0.7972172142094017,1.7181289106862159
104,0.4273057852545355,0.7962907318376068,1.7143047541125207
105,0.42452042339703977,0.7996210603632479,1.7135515563253663
106,0.41888778408368427,0.8018913595085471,1.7336894801029792
107,0.4210771380836128,0.800071781517094,1.7403042610639181
108,0.41957907162160957,0.8017244257478633,1.7437725032751377
109,0.4177758191895281,0.8019915197649573,1.7573338013428907
110,0.41526311464034593,0.8040948851495726,1.7729468325264433
111,0.42417759123520976,0.8020749866452992,1.7382950031349802
112,0.4114002268283795,0.8077090010683761,1.772345580224298
113,0.4061876983087287,0.8110226362179487,1.784356500221114
114,0.40528349017995036,0.8113815438034188,1.792522028980092
115,0.40664952324751097,0.8101629273504274,1.8017224492425592
116,0.40615297032472414,0.810722155448718,1.8049011263582442
117,0.4033992276487187,0.8114316239316239,1.8018328570402586
118,0.4024813303835372,0.8136101095085471,1.8253031807322788
119,0.40300278671276873,0.8127337072649573,1.8254376591270804
120,0.400171753560376,0.8141526442307693,1.8200435998857531
121,0.39682890048139113,0.8166399572649573,1.8331358366542392
122,0.39296663520682573,0.8190855368589743,1.8522643485130408
123,0.39199475816681856,0.8190855368589743,1.8581853750933948
124,0.3953597597841524,0.8177166800213675,1.8367991075556502
125,0.3950424556676139,0.8186431623931624,1.8594358217003
126,0.38615970491853535,0.8244023771367521,1.8729526894724267
127,0.3870978578288331,0.8234592013888888,1.8790602226797333
128,0.3840804712639915,0.8252036591880342,1.885826866596173
129,0.3837932374997017,0.8255041399572649,1.8925413944018192
130,0.3838713299642261,0.8250951522435898,1.8991417864449003
131,0.3815393930571711,0.8267644898504274,1.917650646633572
132,0.3853053547378279,0.8252871260683761,1.9188682028116324
133,0.38134020547836256,0.8264055822649573,1.9109835772432833
134,0.3762446869897027,0.8303368723290598,1.920418837131598
135,0.3789584993297218,0.8282335069444444,1.9230599844048166
136,0.3730582058047637,0.8325237045940171,1.942507432312028
137,0.37205178825519025,0.834159655448718,1.9435887130407186
138,0.37548434963593114,0.831321781517094,1.9308931529521942
139,0.36943904647969794,0.8352447248931624,1.9458014595712352
140,0.37311936488263625,0.8322399172008547,1.9680268621852255
141,0.36800976422352666,0.8354116586538461,1.9695591865441737
142,0.36611478024313593,0.8352864583333334,1.9791415833000443
143,0.3668273396981068,0.8352697649572649,1.976332558780654
144,0.36652512644600665,0.8372729700854701,1.9719616575882986
145,0.36288594613727343,0.837623530982906,1.9881134066316817
146,0.36026097662173784,0.8401191907051282,2.012631954290928
147,0.3586928911316089,0.8412376469017094,2.0084720860179672
148,0.35812190448881215,0.8420723157051282,2.007507246783656
149,0.35402078200609255,0.8434578659188035,2.0238987701570887
150,0.3549077457342392,0.8439670138888888,2.013504052009338
151,0.356364826616059,0.8436498397435898,2.0349229589486733
152,0.3513557419945032,0.8458700587606838,2.0401713899058156
153,0.35210189586266494,0.8457865918803419,2.044647487819704
154,0.3506982202968027,0.8467631543803419,2.0328439379859176
155,0.3529617511945912,0.8451105101495726,2.0482802785869336
156,0.34904678337849104,0.8471137152777778,2.0520361020014835
157,0.347207200832856,0.8484992654914529,2.0715977582666607
158,0.34469271081889796,0.8509198050213675,2.079927506355139
159,0.34792156472929525,0.8478732638888888,2.07577613581959
160,0.34595544279640555,0.8485827323717948,2.0666130936553335
161,0.34361101833418906,0.8518462873931624,2.0824015005531473
162,0.34211656527641493,0.8509364983974359,2.099279373884201
163,0.3434761207646284,0.8511868990384616,2.0827739350816126
164,0.3383243533854301,0.854225093482906,2.1223806644606795
165,0.34025302567543125,0.8525474091880342,2.10944646036523
166,0.3330385934593331,0.8565454727564102,2.11757067253447
167,0.33674134361820346,0.8557441907051282,2.1249637929802265
168,0.33198921251882857,0.8581480368589743,2.117865502070158
169,0.334425170165606,0.8563368055555556,2.125431651743049
170,0.3357422014969027,0.8568709935897436,2.1341501772403717
171,0.3312614018527361,0.8578392094017094,2.130104301067499
172,0.32735491295655567,0.8600427350427351,2.1625708853587127
173,0.3250202025231133,0.8609859107905983,2.172402243838351
174,0.32638705601422197,0.8605018028846154,2.1514692678410783
175,0.32666262860099476,0.8617204193376068,2.17066716370929
176,0.3223629051930884,0.8630642361111112,2.1725379697278013
177,0.31568203140527773,0.8666950454059829,2.198017326430378
178,0.32233457200420207,0.8637903979700855,2.1911355557604733
179,0.31990903386702907,0.8656350160256411,2.1865152958621326
180,0.3160081567226822,0.8671958466880342,2.200809648531115
181,0.3201362941509638,0.8653929620726496,2.188746988773346
182,0.3200838263663981,0.8657518696581197,2.1925766715127177
183,0.3105793841437906,0.8711605235042735,2.2098923987812467
184,0.311547814303229,0.8701422275641025,2.223617924584283
185,0.30986004723952365,0.8704760950854701,2.243026521470812
186,0.3156275939291868,0.8687399839743589,2.225547237528695
187,0.30988514872315603,0.870826655982906,2.233969746491848
188,0.3089271741481418,0.8714109241452992,2.2407020085897202
189,0.30554525372691643,0.8735226362179487,2.245072520441479
190,0.3078394855380568,0.8725210336538461,2.2442165427228327
191,0.3060490225051713,0.8728882879273504,2.2577023778715706
192,0.3016186084311742,0.8759264823717948,2.271445716293449
193,0.3025776653144604,0.8748330662393162,2.2752814794707503
194,0.30124861040176487,0.8767361111111112,2.2784284052685795
195,0.30279696446198684,0.8741903712606838,2.28153330902768
196,0.2996280785236094,0.8763271233974359,2.2802688138097778
197,0.2958873371219533,0.8797158787393162,2.290896422078467
198,0.2973140505516631,0.8775540865384616,2.2946033880241914
199,0.29441132778540635,0.8800413995726496,2.3043964586706243
200,0.2966078583819744,0.8790564903846154,2.298301411744876
201,0.29726658242507875,0.8784304887820513,2.3099435578044663
202,0.29081040429763305,0.8814686832264957,2.332783194943371
203,0.29332491440268665,0.8803669204059829,2.306549685123639
204,0.2894374026765681,0.8824619391025641,2.3243489522709804
205,0.2878694207622455,0.8827290331196581,2.340729269461754
206,0.2919203100932969,0.8816773504273504,2.3460818664131002
207,0.28759061535581565,0.8842982104700855,2.3431365543451066
208,0.287653165941055,0.8831714075854701,2.346194943556419
209,0.28504134584059065,0.8836471688034188,2.3598509604095392
210,0.2884059755338563,0.8825120192307693,2.3655789828198586
211,0.28265437009370226,0.8856336805555556,2.3729840562893796
212,0.2822988774213526,0.8867604834401709,2.380233623787888
213,0.28282259563859713,0.8858006143162394,2.35240630665396
214,0.2841169345710013,0.8849575988247863,2.370480393497353
215,0.27899864153602183,0.8885550213675214,2.378442278529844
216,0.27742515077703017,0.8883547008547008,2.3956122933289943
217,0.2753710568779045,0.8913261217948718,2.40282086454905
218,0.2729253660983,0.8909922542735043,2.414044531746807
219,0.27090040174050206,0.8924195379273504,2.4258957306543985
220,0.2741132747923207,0.8919437767094017,2.4015577379454913
221,0.27164850008283925,0.8924278846153846,2.409016490746767
222,0.2744070227838989,0.8905749198717948,2.3972190371435933
223,0.268329896669612,0.8941723424145299,2.414320249588062
224,0.2680124511830827,0.8946814903846154,2.4325569019867825
225,0.266308011725927,0.8946564503205128,2.419115133774586
226,0.26590579643081397,0.8955578926282052,2.4257594838611083
227,0.26730249783931637,0.8948066907051282,2.4312166831432243
228,0.2649933511439042,0.8967264289529915,2.450990159032691
229,0.2641732272747745,0.8967180822649573,2.430390508001686
230,0.2581880375360831,0.9002988114316239,2.4415357258075323
231,0.2580183460735358,0.9007996127136753,2.461241280166512
232,0.26085532593548805,0.8989132612179487,2.443301981076216
233,0.25630222818153536,0.9018262553418803,2.460029719477026
234,0.2573643307018484,0.9008997729700855,2.446463391312167
235,0.2574629404096522,0.8999148637820513,2.4591886836748857
236,0.2536011868689814,0.9027610844017094,2.4578221740885677
237,0.2547412733109588,0.9015090811965812,2.4757977125481663
238,0.2565083506907153,0.9020516159188035,2.478858397811906
239,0.25269185305915326,0.9028946314102564,2.501122884516023
240,0.2507067269876472,0.9032535389957265,2.4755212993193894
241,0.2509981919812341,0.9039045806623932,2.4825681570248728
242,0.250571774939696,0.9046390892094017,2.487407170299791
243,0.2503222374516165,0.9039797008547008,2.488277359141244
244,0.2501134429222498,0.9044471153846154,2.4918459057807922
245,0.2454087019412436,0.9065838675213675,2.5043148818688516
246,0.24811340734744683,0.9056907719017094,2.508862733331501
247,0.24654179798741627,0.9063334668803419,2.5125654670927258
248,0.24724195595098358,0.9063835470085471,2.5108466683289943
249,0.24782974320726517,0.9059745592948718,2.521558193314789
250,0.2418001622088954,0.9088708600427351,2.522683788059104
251,0.2453906192547745,0.9067174145299145,2.487483047776752
252,0.2396496292681266,0.9097973424145299,2.514561254499305
253,0.24263684244619477,0.9092464610042735,2.5389481054411993
254,0.238885466932741,0.910331530448718,2.5193667793885255
255,0.23786539259629372,0.9106069711538461,2.545587650476358
256,0.23899711455162773,0.9108490251068376,2.539274901915819
257,0.23906187936026826,0.9107405181623932,2.5352902269770956
258,0.2414201293618251,0.9097389155982906,2.5397462633430448
259,0.23856501472301972,0.9102647569444444,2.54818570944998
260,0.2388281965484986,0.9104400373931624,2.5613394499334516
261,0.23766741261650354,0.9105735844017094,2.5493203709777603
262,0.23619941633162844,0.9117504674145299,2.5604031967301655
263,0.23297463363816595,0.9136117788461539,2.5461775117959733
264,0.22978806180449632,0.9150390625,2.5598461938719463
265,0.23407582155404946,0.9135116185897436,2.55714656960251
266,0.23153365164613113,0.9143129006410257,2.5551072771732626
267,0.22960338225731483,0.9153562366452992,2.5689070161081786
268,0.23079436106814277,0.9141543135683761,2.5658230766271934
269,0.23610712049735916,0.912109375,2.5601637399094734
270,0.22677563070359394,0.9165080795940171,2.599693969019458
271,0.22810323563460103,0.916190905448718,2.5983856070754876
272,0.22693133019866088,0.9170589610042735,2.5823080605930753
273,0.22524086847646624,0.9174596020299145,2.5853109968523693
274,0.22366805078509527,0.918502938034188,2.6018084328398747
275,0.22388839540191185,0.9186197916666666,2.5862509116657777
276,0.22384752527388752,0.9188034188034188,2.593604986738955
277,0.22358964434546283,0.9188618456196581,2.60221728682518
278,0.21906595018047553,0.9209735576923077,2.608322218187854
279,0.2218264828507717,0.9194878472222222,2.6342059024888225
280,0.22139835446818262,0.9191873664529915,2.6134755529909053
281,0.21984215848084188,0.9210152911324786,2.6015990098826904
282,0.2153302820510844,0.9230101495726496,2.637338268960643
283,0.2197689299718437,0.9203058226495726,2.6248367003396025
284,0.2185686696639173,0.9212156116452992,2.6264960116300826
285,0.21844477604469684,0.9208316639957265,2.622516673854274
286,0.21613557920114607,0.9215077457264957,2.623340769710704
287,0.21584793438131994,0.9220419337606838,2.625293827464438
288,0.21498432906710693,0.9231937767094017,2.6318572535474076
289,0.21364671147914013,0.9240451388888888,2.652059940955578
290,0.21485712579809702,0.9233690571581197,2.642581577484424
291,0.21112565339630485,0.9246794871794872,2.64779117397773
292,0.21132883181174597,0.9247546073717948,2.6471363260195804
293,0.21332643238397744,0.9235109508547008,2.6350722641516953
294,0.20842699192336991,0.9258146367521367,2.6387631294564304
295,0.2093954651783674,0.9259481837606838,2.6524717532671414
296,0.21106089138959208,0.9254640758547008,2.634767682124407
297,0.20864352915022108,0.9262570112179487,2.6465686414486322
298,0.21118130980648547,0.9255725827991453,2.643658601065986
299,0.21253421910616577,0.9245292467948718,2.639175868441916
300,0.20968397547546616,0.9255225026709402,2.658499867742897
301,0.21244179701002744,0.924629407051282,2.6353788528686914
302,0.20139400019413894,0.9295956864316239,2.6789979886295447
303,0.20660162417807132,0.9270749866452992,2.6599534765267983
304,0.2066878474229931,0.927467280982906,2.650996220417512
305,0.20567907943812191,0.927467280982906,2.651950314768359
306,0.20569197747569817,0.9274923210470085,2.6846215424374638
307,0.2044377017957278,0.9289696848290598,2.6784378254515495
308,0.20740845904518396,0.9269998664529915,2.6628316493115873
309,0.2018317895439955,0.9294704861111112,2.68817416852356
310,0.2063283691357853,0.9275424011752137,2.6697001895333967
311,0.2045895812762344,0.9280598958333334,2.673102844219941
312,0.19912996856320617,0.9304470486111112,2.6695552901325064
313,0.19463308337025154,0.9330178285256411,2.7067819472052093
314,0.20095406673275507,0.930396968482906,2.707111145186628
315,0.201195191560138,0.9302801148504274,2.676995942225823
316,0.19706830345731005,0.9325337206196581,2.7044417644158387
317,0.19929040608625126,0.9306557158119658,2.6815050534712963
318,0.1991131846498475,0.9313234508547008,2.673103291254777
319,0.19411712571278086,0.9331597222222222,2.709014100651456
320,0.19785563849931598,0.9318910256410257,2.677092105150223
321,0.1943123140014135,0.9334935897435898,2.6970743325530973
322,0.1992081372688214,0.9312733707264957,2.691816625941513
323,0.1944334702964267,0.9330428685897436,2.6844509419722433
324,0.19909074588909617,0.9312566773504274,2.671476527921155
325,0.19429932821255463,0.9334768963675214,2.700256859899586
326,0.18883220732021025,0.9354467147435898,2.7320418640589104
327,0.18831980629609182,0.9361227964743589,2.7499608010308356
328,0.1902943278193219,0.9348457532051282,2.732028785169634
329,0.19207314217192495,0.9339943910256411,2.714164120773984
330,0.19372192746362624,0.93359375,2.703487721263853
331,0.18770703171881345,0.9361227964743589,2.707928602766787
332,0.19133275642226905,0.9347539396367521,2.7154422730971604
333,0.18433173554830062,0.937767094017094,2.737988212933907
334,0.1888627869069067,0.9357054620726496,2.7181179286577763
335,0.18792557759353748,0.9367237580128205,2.7186398088422594
336,0.18888613451113048,0.9359558627136753,2.7178366311594973
337,0.186269922213804,0.9375500801282052,2.721754420516837
338,0.18925509796055973,0.9358974358974359,2.722945427028542
339,0.18418340526648566,0.9384014423076923,2.7166762420764337
340,0.1821494123970087,0.9391693376068376,2.746287814827047
341,0.17911629881869015,0.9404129941239316,2.7487924376614075
342,0.18512443234968898,0.9373998397435898,2.743014776553863
343,0.1845533273732051,0.9376585870726496,2.7447128548071933
344,0.1842131289279359,0.9381760817307693,2.7433928332777104
345,0.18117793090641499,0.9391693376068376,2.7429508187322535
346,0.18267852626740932,0.9388688568376068,2.73781547943751
347,0.182488298887371,0.9388688568376068,2.7255306722771406
348,0.17973091644354355,0.9400373931623932,2.726851264381001
349,0.183988891239477,0.9386351495726496,2.729516006942488
350,0.17851593982205433,0.9408303285256411,2.748232565374456
351,0.17800677626624575,0.9409054487179487,2.7472984001167817
352,0.1795390516710587,0.9401709401709402,2.731989442028551
353,0.1775762310458554,0.9412727029914529,2.7547609971629248
354,0.17659180560427853,0.9414145966880342,2.762603309674141
355,0.1779112643442857,0.9404463808760684,2.7434368130997715
356,0.17466268717096403,0.9423494257478633,2.775317297532008
357,0.17625257917321646,0.9413645165598291,2.7777671635660353
358,0.17334790268323869,0.9422826522435898,2.7603857713377375
359,0.1754832181156191,0.9418987045940171,2.7718898040107174
360,0.17265965280115095,0.9423494257478633,2.7602381446422677
361,0.1746064598680052,0.9425413995726496,2.766106107805529
362,0.1761063784520086,0.9414563301282052,2.7674051362734575
363,0.17472505746170497,0.9414897168803419,2.769284352278098
364,0.17374924592610097,0.9427166800213675,2.7723681603232
365,0.17381813625494638,0.9419821714743589,2.7704499216161222
366,0.17024000151417193,0.9438518295940171,2.771480326723849
367,0.17177888782870057,0.9431423611111112,2.7773226532671185
368,0.1723251243113962,0.9429754273504274,2.7701699723545303
369,0.17037858299783662,0.9432675614316239,2.772444904359997
370,0.17059356098373732,0.9438518295940171,2.7818883810287867
371,0.16948013404049936,0.9438100961538461,2.7822723202725763
372,0.1702809468484842,0.9437099358974359,2.7982297972736196
373,0.17047598235245442,0.9437683627136753,2.766579960910683
374,0.16626426111110765,0.9451872996794872,2.793408639665343
375,0.16845881049003866,0.9449118589743589,2.7966538795039186
376,0.16575402116928345,0.945846688034188,2.8133460069314027
377,0.1662337562530978,0.9457131410256411,2.8124185803099575
378,0.17050978931415284,0.9439937232905983,2.7856348011738215
379,0.17176576872539318,0.9434344951923077,2.7731044705097494
380,0.16958167317968148,0.9437850560897436,2.7622003226708145
381,0.16921099722703808,0.9441690037393162,2.790288272576454
382,0.16320772157010868,0.9466730101495726,2.8264004208593287
383,0.1668211021579993,0.9452373798076923,2.795775412494301
384,0.16578695746377492,0.9457799145299145,2.8138504560686584
385,0.16399395034417638,0.9463641826923077,2.811572222118704
386,0.16766247710483706,0.9446864983974359,2.7877658136889467
387,0.1614387881042611,0.9477747729700855,2.829605062802633
388,0.16167465442966703,0.9471905048076923,2.8308701400573435
389,0.16245036255409065,0.9467564770299145,2.817671582230136
390,0.16488975092259228,0.946556156517094,2.8213085094068804
391,0.16284254928812003,0.9469734909188035,2.8167436950736575
392,0.16318533980311492,0.9467564770299145,2.8260682933350916
393,0.16020337326659095,0.9479584001068376,2.8315656350718603
394,0.16184181616538101,0.9471153846153846,2.8402718817576385
395,0.15949584456144744,0.9482839209401709,2.8462984067762
396,0.15753527270614082,0.9485510149572649,2.837482216521206
397,0.15910751660728556,0.9483173076923077,2.8548790043235845
398,0.15807854137423202,0.9488681891025641,2.8458426497940326
399,0.1590397632561433,0.9483924278846154,2.8377900026802325
400,0.1549592166979853,0.9502286992521367,2.862704199094039
